17.3913	64.5833
26.087	75
33.2016	83.3333
44.2688	97.9167
53.7549	110.417
65.6126	125
75.8893	141.667
89.3281	158.333
103.557	181.25
115.415	197.917
120.949	208.333
132.806	227.083
141.502	250
147.036	256.25
154.15	266.667
167.589	295.833
179.447	316.667
190.514	347.917
198.419	364.583
230.83	437.5
265.613	539.583
313.043	700
366.798	900
