50.5279	0.699979
70.6034	0.876577
86.7952	1.05234
106.226	1.27187
131.493	1.66492
158.064	2.23054
178.8	2.62262
193.708	2.97038
211.207	3.36177
225.473	3.79553
239.089	4.18608
252.702	4.53356
260.482	4.75057
273.454	5.18405
289.664	5.6613
300.041	6.00808
320.14	6.5723
348.019	7.35354
381.742	8.43752
399.904	9.08746
