20.5534	62.5
25.2964	66.6667
34.7826	72.9167
37.9447	79.1667
44.2688	81.25
53.7549	89.5833
60.0791	100
66.4032	106.25
72.7273	108.333
82.2134	118.75
90.9091	127.083
102.767	141.667
113.834	150
119.368	158.333
133.597	175
140.711	185.417
150.988	193.75
161.265	208.333
181.028	233.333
201.581	256.25
220.553	283.333
228.458	291.667
236.364	297.917
246.64	310.417
255.336	320.833
265.613	331.25
275.099	343.75
314.625	391.667
344.664	416.667
