100.376	2.185
103.466	2.28688
108.719	2.49033
113.971	2.66016
123.549	2.99951
132.817	3.27154
139.925	3.57645
150.43	3.91611
159.081	4.22154
171.75	4.69639
180.094	5.03533
189.982	5.4084
200.181	5.8488
209.14	6.12072
217.794	6.52699
228.92	7.00132
245.3	7.71271
260.135	8.38996
276.824	9.10145
289.804	9.64363
299.075	10.0165
