Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,1200,0.700000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1200,0.600000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1200,0.500000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1200,0.400000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1200,0.300000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1200,0.200000,1.057894e-01,4,7,2000000.000000,2440.162642,6950.658289,0.995305,
1700,1250,1.000000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.900000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.800000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.700000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.600000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.500000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.400000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.300000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1250,0.200000,1.057894e-01,4,7,2000000.000000,2541.956056,6950.500720,0.995254,
1700,1300,1.000000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.900000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.800000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.700000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.600000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.500000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.400000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.300000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
1700,1300,0.200000,1.057894e-01,4,7,2000000.000000,2643.132194,6950.881442,0.995203,
